Tipo_aviso;Estado;Prioridad;Incidente;Estructura;Creacion;Inicio;Cierre;Serie;Norte;Este;Depto;Municipio;Vereda;Cia
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403113;19891943;2018-06-27 00:00:00;2018-07-19 00:00:00;1970-01-01 00:00:00;5015;1085361,561;1078805,086;BOYACÁ;JENESANO;PALENQUE;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2524992;19891943;2015-07-16 00:00:00;2015-08-02 00:00:00;2016-07-24 00:00:00;5015;1085361,561;1078805,086;BOYACÁ;JENESANO;PALENQUE;Zen
CONSTRUCCIONES;INIC GERE;Dos años;2564634;19891943;2014-09-20 00:00:00;2018-11-09 00:00:00;1970-01-01 00:00:00;5015;1085361,561;1078805,086;BOYACÁ;JENESANO;PALENQUE;Zen
CONSTRUCCIONES;INIC GERE;Dos años;2564634;19891943;2014-09-20 00:00:00;2014-09-21 00:00:00;1970-01-01 00:00:00;5015;1085361,561;1078805,086;BOYACÁ;JENESANO;PALENQUE;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403094;19891941;2018-06-27 00:00:00;2018-07-07 00:00:00;1970-01-01 00:00:00;1664;1086291,3;1079667,47;BOYACÁ;RAMIRIQUÍ;SANTUARIO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403094;19891941;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;1664;1086291,3;1079667,47;BOYACÁ;RAMIRIQUÍ;SANTUARIO;Zen
VEGETACIÓN;INIC ENPT GEAM;Año;2525904;19891941;2015-07-16 00:00:00;2015-07-24 00:00:00;2016-04-18 00:00:00;1664;1086291,3;1079667,47;BOYACÁ;RAMIRIQUÍ;SANTUARIO;Zen
CONSTRUCCIONES;INIC GEAM;Tres años;2400016;19891941;2018-07-18 00:00:00;2018-07-18 00:00:00;1970-01-01 00:00:00;1664;1086291,3;1079667,47;BOYACÁ;RAMIRIQUÍ;SANTUARIO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403095;19891938;2018-06-27 00:00:00;2018-08-02 00:00:00;1970-01-01 00:00:00;5409;1086927,413;1080747,474;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403095;19891938;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5409;1086927,413;1080747,474;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525793;19891938;2015-07-16 00:00:00;2015-07-25 00:00:00;2016-07-15 00:00:00;5409;1086927,413;1080747,474;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525791;19891938;2015-07-16 00:00:00;2015-07-25 00:00:00;2016-07-14 00:00:00;5409;1086927,413;1080747,474;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;2403099;19891937;2018-06-27 00:00:00;2018-07-19 00:00:00;1970-01-01 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT GEAM TAMB;Dos años;2403099;19891937;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403098;19891937;2018-06-27 00:00:00;2018-07-08 00:00:00;1970-01-01 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403098;19891937;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403097;19891937;2018-06-27 00:00:00;2018-08-01 00:00:00;1970-01-01 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403097;19891937;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403096;19891937;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403096;19891937;2018-06-27 00:00:00;2018-07-07 00:00:00;1970-01-01 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC GEAM REAN;Año;2525712;19891937;2015-07-16 00:00:00;2015-07-25 00:00:00;2016-05-29 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525774;19891937;2015-07-16 00:00:00;2015-07-25 00:00:00;2016-03-20 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525724;19891937;2015-07-16 00:00:00;2015-07-25 00:00:00;2016-05-29 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT GERE;Trimestre;1363251;19891937;2011-07-10 00:00:00;2011-07-10 00:00:00;2011-12-31 00:00:00;5410;1087139,909;1081108,349;BOYACÁ;RAMIRIQUÍ;ROMAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403105;19891935;2018-06-27 00:00:00;2018-07-28 00:00:00;1970-01-01 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403105;19891935;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403104;19891935;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403104;19891935;2018-06-27 00:00:00;2018-08-01 00:00:00;1970-01-01 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403102;19891935;2018-06-27 00:00:00;2018-08-04 00:00:00;1970-01-01 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403102;19891935;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403101;19891935;2018-06-27 00:00:00;2018-08-01 00:00:00;1970-01-01 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403101;19891935;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1021704;19891935;2017-04-09 00:00:00;2017-09-15 00:00:00;2019-04-11 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1021704;19891935;2017-04-09 00:00:00;2017-04-09 00:00:00;2019-04-11 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT GEAM;Año;2569523;19891935;2014-09-05 00:00:00;2014-09-05 00:00:00;2016-03-19 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT GERE;Trimestre;1363250;19891935;2011-07-10 00:00:00;2011-07-10 00:00:00;2011-12-31 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
CONSTRUCCIONES;INIC GERE;Dos años;2569441;19891935;2014-09-06 00:00:00;2014-09-06 00:00:00;1970-01-01 00:00:00;5412;1087621,899;1081927,23;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403107;19891934;2018-06-27 00:00:00;2018-08-11 00:00:00;1970-01-01 00:00:00;5413;1087870,14;1082337,983;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403107;19891934;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5413;1087870,14;1082337,983;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403106;19891934;2018-06-27 00:00:00;2018-07-30 00:00:00;1970-01-01 00:00:00;5413;1087870,14;1082337,983;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403106;19891934;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5413;1087870,14;1082337,983;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525676;19891934;2015-07-16 00:00:00;2015-07-26 00:00:00;2016-03-20 00:00:00;5413;1087870,14;1082337,983;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525674;19891934;2015-07-16 00:00:00;2015-07-26 00:00:00;2016-03-20 00:00:00;5413;1087870,14;1082337,983;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403100;19891933;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5414;1088046,638;1082630,356;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403100;19891933;2018-06-27 00:00:00;2018-09-15 00:00:00;1970-01-01 00:00:00;5414;1088046,638;1082630,356;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC GERE;Año;2569490;19891933;2014-09-05 00:00:00;2014-09-05 00:00:00;2015-07-08 00:00:00;5414;1088046,638;1082630,356;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2549321;19891933;2015-04-12 00:00:00;2015-04-12 00:00:00;2016-04-07 00:00:00;5414;1088046,638;1082630,356;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT REAN GERE;Año;2549322;19891933;2015-04-12 00:00:00;2015-04-12 00:00:00;2016-04-07 00:00:00;5414;1088046,638;1082630,356;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
CONSTRUCCIONES;INIC GEAM;Seis años;2525619;19891933;2015-07-16 00:00:00;2015-07-26 00:00:00;1970-01-01 00:00:00;5414;1088046,638;1082630,356;BOYACÁ;RAMIRIQUÍ;CAICEDOS;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403109;19891932;2018-06-27 00:00:00;2018-07-19 00:00:00;1970-01-01 00:00:00;5415;1088220,759;1082917,61;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403109;19891932;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5415;1088220,759;1082917,61;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
OBRAS;INIC ENPT GEAM EESP;Semestre;1363249;19891932;2011-07-10 00:00:00;2011-07-10 00:00:00;2014-10-10 00:00:00;5415;1088220,759;1082917,61;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
OBRAS;INIC ENPT GEAM;Semestre;1035996;19891932;2013-07-13 00:00:00;2013-07-13 00:00:00;2014-10-10 00:00:00;5415;1088220,759;1082917,61;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2569480;19891932;2014-09-05 00:00:00;2014-09-05 00:00:00;2015-07-09 00:00:00;5415;1088220,759;1082917,61;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403108;19891931;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5416;1088336,255;1083163,608;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403108;19891931;2018-06-27 00:00:00;2018-07-29 00:00:00;1970-01-01 00:00:00;5416;1088336,255;1083163,608;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525525;19891931;2015-07-16 00:00:00;2015-07-26 00:00:00;2016-03-20 00:00:00;5416;1088336,255;1083163,608;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403110;19891928;2018-06-27 00:00:00;2018-06-27 00:00:00;1970-01-01 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2403110;19891928;2018-06-27 00:00:00;2018-07-19 00:00:00;1970-01-01 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1021702;19891928;2017-04-09 00:00:00;2017-05-26 00:00:00;1970-01-01 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1021702;19891928;2017-04-09 00:00:00;2017-04-09 00:00:00;1970-01-01 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC ENPT GEAM;Año;2525442;19891928;2015-07-16 00:00:00;2015-07-29 00:00:00;2016-03-20 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC GERE;Año;2551541;19891928;2015-03-21 00:00:00;2015-03-21 00:00:00;2015-06-17 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
CONSTRUCCIONES;INIC GERE;Tres años;1749635;19891928;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-28 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
CONSTRUCCIONES;INIC GEAM;Seis años;1722770;19891928;2008-03-06 00:00:00;2008-03-06 00:00:00;1970-01-01 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
CONSTRUCCIONES;INIC GEAM;Tres años;2400009;19891928;2018-07-18 00:00:00;2018-07-18 00:00:00;1970-01-01 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
CONSTRUCCIONES;INIC GERE;Seis años;2525436;19891928;2015-07-16 00:00:00;2015-07-29 00:00:00;2016-03-27 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC ENPT GERE;Semestre;1636722;19891928;2010-05-12 00:00:00;2010-05-12 00:00:00;2011-05-14 00:00:00;5419;1089084,25;1083777,491;BOYACÁ;RAMIRIQUÍ;RESGUARDO ALTO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404620;19891927;2018-06-16 00:00:00;2018-08-05 00:00:00;1970-01-01 00:00:00;5420;1089478,373;1083932,623;BOYACÁ;RAMIRIQUÍ;ESPINAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404620;19891927;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00;5420;1089478,373;1083932,623;BOYACÁ;RAMIRIQUÍ;ESPINAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404619;19891927;2018-06-16 00:00:00;2018-07-19 00:00:00;1970-01-01 00:00:00;5420;1089478,373;1083932,623;BOYACÁ;RAMIRIQUÍ;ESPINAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404619;19891927;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00;5420;1089478,373;1083932,623;BOYACÁ;RAMIRIQUÍ;ESPINAL;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525415;19891927;2015-07-16 00:00:00;2015-07-29 00:00:00;2016-03-20 00:00:00;5420;1089478,373;1083932,623;BOYACÁ;RAMIRIQUÍ;ESPINAL;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525413;19891927;2015-07-16 00:00:00;2015-07-29 00:00:00;2016-03-20 00:00:00;5420;1089478,373;1083932,623;BOYACÁ;RAMIRIQUÍ;ESPINAL;Zen
CONSTRUCCIONES;INIC GERE;Seis años;1636719;19891927;2010-05-12 00:00:00;2010-05-12 00:00:00;2016-05-03 00:00:00;5420;1089478,373;1083932,623;BOYACÁ;RAMIRIQUÍ;ESPINAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404621;19891926;2018-06-16 00:00:00;2018-07-19 00:00:00;1970-01-01 00:00:00;5421;1089906,36;1084951,874;BOYACÁ;CIÉNEGA;PIEDRA LARGA;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404621;19891926;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00;5421;1089906,36;1084951,874;BOYACÁ;CIÉNEGA;PIEDRA LARGA;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525405;19891926;2015-07-16 00:00:00;2015-07-29 00:00:00;2016-03-20 00:00:00;5421;1089906,36;1084951,874;BOYACÁ;CIÉNEGA;PIEDRA LARGA;Zen
OBRAS;INIC GERE;Semestre;1752514;19891926;2007-08-23 00:00:00;2007-08-24 00:00:00;2009-12-27 00:00:00;5421;1089906,36;1084951,874;BOYACÁ;CIÉNEGA;PIEDRA LARGA;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404622;19891925;2018-06-16 00:00:00;2018-06-23 00:00:00;1970-01-01 00:00:00;5422;1090018,981;1085219,876;BOYACÁ;CIÉNEGA;PIEDRA LARGA;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404622;19891925;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00;5422;1090018,981;1085219,876;BOYACÁ;CIÉNEGA;PIEDRA LARGA;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1017411;19891925;2017-05-05 00:00:00;2017-12-10 00:00:00;1970-01-01 00:00:00;5422;1090018,981;1085219,876;BOYACÁ;CIÉNEGA;PIEDRA LARGA;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1017411;19891925;2017-05-05 00:00:00;2017-05-05 00:00:00;1970-01-01 00:00:00;5422;1090018,981;1085219,876;BOYACÁ;CIÉNEGA;PIEDRA LARGA;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525398;19891925;2015-07-16 00:00:00;2015-07-29 00:00:00;2016-03-20 00:00:00;5422;1090018,981;1085219,876;BOYACÁ;CIÉNEGA;PIEDRA LARGA;Zen
CONSTRUCCIONES;INIC GERE;Año;1750287;19891925;2007-09-08 00:00:00;2007-09-08 00:00:00;2008-10-01 00:00:00;5422;1090018,981;1085219,876;BOYACÁ;CIÉNEGA;PIEDRA LARGA;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404624;19891923;2018-06-16 00:00:00;2018-08-09 00:00:00;1970-01-01 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404624;19891923;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404623;19891923;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404623;19891923;2018-06-16 00:00:00;2018-06-29 00:00:00;1970-01-01 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1021675;19891923;2017-04-09 00:00:00;2017-05-26 00:00:00;1970-01-01 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1021675;19891923;2017-04-09 00:00:00;2017-04-09 00:00:00;1970-01-01 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;1021680;19891923;2017-04-09 00:00:00;2017-04-09 00:00:00;2019-04-11 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;1021680;19891923;2017-04-09 00:00:00;2017-05-26 00:00:00;2019-04-11 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC ENPT GERE;Año;2569472;19891923;2014-09-05 00:00:00;2014-09-05 00:00:00;2015-06-25 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC ENPT REAN GERE;Año;2525366;19891923;2015-07-16 00:00:00;2015-07-29 00:00:00;2016-04-15 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC ENPT GEAM REAN;Año;2525365;19891923;2015-07-16 00:00:00;2015-07-29 00:00:00;2016-03-20 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
CONSTRUCCIONES;INIC GEAM;Semestre;1107874;19891923;2012-07-15 00:00:00;2012-07-15 00:00:00;1970-01-01 00:00:00;5424;1090395,424;1085814,162;BOYACÁ;CIÉNEGA;CALABAZAL;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404626;19891921;2018-06-16 00:00:00;2018-08-10 00:00:00;1970-01-01 00:00:00;5426;1091516,838;1086442,385;BOYACÁ;VIRACACHÁ;PIRGUATA;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404626;19891921;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00;5426;1091516,838;1086442,385;BOYACÁ;VIRACACHÁ;PIRGUATA;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404625;19891921;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00;5426;1091516,838;1086442,385;BOYACÁ;VIRACACHÁ;PIRGUATA;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404625;19891921;2018-06-16 00:00:00;2018-08-01 00:00:00;1970-01-01 00:00:00;5426;1091516,838;1086442,385;BOYACÁ;VIRACACHÁ;PIRGUATA;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1017406;19891921;2017-05-05 00:00:00;2017-09-21 00:00:00;1970-01-01 00:00:00;5426;1091516,838;1086442,385;BOYACÁ;VIRACACHÁ;PIRGUATA;Zen
VEGETACIÓN;INIC TAMB GERE;Dos años;1017406;19891921;2017-05-05 00:00:00;2017-05-05 00:00:00;1970-01-01 00:00:00;5426;1091516,838;1086442,385;BOYACÁ;VIRACACHÁ;PIRGUATA;Zen
VEGETACIÓN;INIC GEAM REAN;Año;2525294;19891921;2015-07-16 00:00:00;2015-07-30 00:00:00;2016-03-19 00:00:00;5426;1091516,838;1086442,385;BOYACÁ;VIRACACHÁ;PIRGUATA;Zen
CONSTRUCCIONES;INIC GEAM;Seis años;2525287;19891921;2015-07-16 00:00:00;2015-07-30 00:00:00;1970-01-01 00:00:00;5426;1091516,838;1086442,385;BOYACÁ;VIRACACHÁ;PIRGUATA;Zen
VEGETACIÓN;INIC ENPT GERE;Mes;1636717;19891921;2010-05-12 00:00:00;2010-05-12 00:00:00;2011-02-25 00:00:00;5426;1091516,838;1086442,385;BOYACÁ;VIRACACHÁ;PIRGUATA;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404627;19891916;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00;5431;1093784,07;1087707,035;BOYACÁ;VIRACACHÁ;PUEBLO VIEJO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404627;19891916;2018-06-16 00:00:00;2018-08-09 00:00:00;1970-01-01 00:00:00;5431;1093784,07;1087707,035;BOYACÁ;VIRACACHÁ;PUEBLO VIEJO;Zen
VEGETACIÓN;INIC GEAM REAN;Año;2525256;19891916;2015-07-16 00:00:00;2015-07-31 00:00:00;2016-03-19 00:00:00;5431;1093784,07;1087707,035;BOYACÁ;VIRACACHÁ;PUEBLO VIEJO;Zen
VEGETACIÓN;INIC GEAM REAN;Año;2525257;19891916;2015-07-16 00:00:00;2015-07-31 00:00:00;2016-03-20 00:00:00;5431;1093784,07;1087707,035;BOYACÁ;VIRACACHÁ;PUEBLO VIEJO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404628;19891916;2018-06-16 00:00:00;2018-08-01 00:00:00;1970-01-01 00:00:00;5431;1093784,07;1087707,035;BOYACÁ;VIRACACHÁ;PUEBLO VIEJO;Zen
VEGETACIÓN;INIC ENPT TAMB GERE;Dos años;2404628;19891916;2018-06-16 00:00:00;2018-06-16 00:00:00;1970-01-01 00:00:00;5431;1093784,07;1087707,035;BOYACÁ;VIRACACHÁ;PUEBLO VIEJO;Zen
CONSTRUCCIONES;INIC GEAM;Seis años;2996025;19891916;2013-08-04 00:00:00;2013-08-04 00:00:00;1970-01-01 00:00:00;5431;1093784,07;1087707,035;BOYACÁ;VIRACACHÁ;PUEBLO VIEJO;Zen
CONSTRUCCIONES;INIC GEAM;Seis años;2525274;19891916;2015-07-16 00:00:00;2015-07-30 00:00:00;1970-01-01 00:00:00;5431;1093784,07;1087707,035;BOYACÁ;VIRACACHÁ;PUEBLO VIEJO;Zen
