Tipo_aviso;Estado;Prioridad;Incidente;Estructura;Creacion;Inicio;Cierre
CONSTRUCCIONES;INIC GEAM REAN;Seis años;1749844;19895546;2007-09-13 00:00:00;2007-09-13 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM REAN;Seis años;1749844;19895546;2007-09-13 00:00:00;2017-11-08 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1637178;19895546;2010-05-06 00:00:00;2010-05-06 00:00:00;2013-01-22 00:00:00
CONSTRUCCIONES;INIC GEAM;Dos años;2994096;19895546;2013-08-16 00:00:00;2017-11-08 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Dos años;2994096;19895546;2013-08-16 00:00:00;2013-08-23 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;2994076;19895546;2013-08-16 00:00:00;2013-08-23 00:00:00;2017-10-15 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;2994076;19895546;2013-08-16 00:00:00;2017-07-02 00:00:00;2017-10-15 00:00:00
CONSTRUCCIONES;INIC GERE;Mes;1125118;19895546;2012-04-20 00:00:00;2012-04-20 00:00:00;2012-11-16 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1749845;19895545;2007-09-13 00:00:00;2007-09-13 00:00:00;2017-02-24 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1749850;19895539;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-01-26 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;1749849;19895538;2007-09-13 00:00:00;2007-09-13 00:00:00;2018-12-20 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749848;19895538;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-28 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749847;19895538;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-28 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1606215;19895538;2010-12-02 00:00:00;2010-12-02 00:00:00;2011-12-22 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2481329;19895538;2016-07-23 00:00:00;2016-08-11 00:00:00;2016-10-21 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2481329;19895538;2016-07-23 00:00:00;2016-07-23 00:00:00;2016-10-21 00:00:00
PERMISO INGRESO;INIC GERE;Año;1769136;19895440;2007-03-02 00:00:00;2007-03-02 00:00:00;2007-09-13 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749599;19894358;2007-09-13 00:00:00;2007-09-13 00:00:00;2007-10-14 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1265609;19895537;2011-10-16 00:00:00;2011-10-16 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1265609;19895537;2011-10-16 00:00:00;2017-10-27 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GERE;Trimestre;1629133;19895113;2010-07-07 00:00:00;2010-07-07 00:00:00;2011-11-18 00:00:00
VEGETACIÓN;CPRO GEAM;Año;1714411;19895746;2008-07-13 00:00:00;2008-07-13 00:00:00;2008-11-07 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;1021684;19895537;2017-04-09 00:00:00;2017-04-09 00:00:00;2017-07-30 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;1021684;19895537;2017-04-09 00:00:00;2017-05-25 00:00:00;2017-07-30 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;1021684;19895537;2017-04-09 00:00:00;2017-07-28 00:00:00;2017-07-30 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749861;19895837;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-28 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749860;19895837;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-28 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;2525654;19895837;2015-07-26 00:00:00;2015-07-26 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2451653;19895837;2017-06-25 00:00:00;2017-06-25 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2403626;19895837;2018-06-22 00:00:00;2018-06-22 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Año;1714395;19894188;2008-07-13 00:00:00;2008-07-13 00:00:00;2009-01-24 00:00:00
CONSTRUCCIONES;PLAN GERE;Año;1357370;19895837;2011-07-22 00:00:00;2011-07-22 00:00:00;2015-01-30 00:00:00
VEGETACIÓN;CTER GERE;Semestre;1755136;19895385;2007-07-27 00:00:00;2007-07-27 00:00:00;2008-03-29 00:00:00
VEGETACIÓN;INIC GEAM;Semestre;1714810;19895146;2008-07-08 00:00:00;2008-07-08 00:00:00;2008-12-05 00:00:00
VEGETACIÓN;COPL GEAM GERE;Año;1725708;19895773;2008-01-27 00:00:00;2008-01-27 00:00:00;2009-07-15 00:00:00
VEGETACIÓN;CTER GERE;Semestre;1716449;19882798;2008-06-13 00:00:00;2008-06-13 00:00:00;2009-12-06 00:00:00
VEGETACIÓN;INIC GERE;Año;1721758;19894537;2008-03-21 00:00:00;2008-03-21 00:00:00;2008-10-08 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1721822;19894949;2008-03-20 00:00:00;2008-03-20 00:00:00;2008-10-08 00:00:00
VEGETACIÓN;INIC GERE;Año;1722377;19895257;2008-03-12 00:00:00;2008-03-12 00:00:00;2009-01-24 00:00:00
VEGETACIÓN;CTER COND GERE;Mes;1722264;19878296;2008-03-12 00:00:00;2008-03-12 00:00:00;2014-12-26 00:00:00
VEGETACIÓN;CTER GERE;Semestre;1760936;19894225;2007-06-12 00:00:00;2007-06-12 00:00:00;2010-12-08 00:00:00
VEGETACIÓN;INIC GERE;Año;1725691;19895026;2008-01-27 00:00:00;2008-01-27 00:00:00;2009-12-26 00:00:00
CONSTRUCCIONES;INIC COND GERE TERC;Semestre;1021709;19895831;2017-04-07 00:00:00;2017-06-28 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC COND GERE TERC;Semestre;1021709;19895831;2017-04-07 00:00:00;2017-04-09 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749859;19895830;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-28 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1725690;19895022;2008-01-27 00:00:00;2008-01-27 00:00:00;2009-12-26 00:00:00
VEGETACIÓN;INIC GERE;Año;1725695;19895223;2008-01-27 00:00:00;2008-01-27 00:00:00;2008-06-12 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2403532;19895829;2018-06-22 00:00:00;2018-06-22 00:00:00;2018-11-18 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2403532;19895829;2018-06-22 00:00:00;2018-11-08 00:00:00;2018-11-18 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1725694;19895213;2008-01-27 00:00:00;2008-01-27 00:00:00;2008-05-09 00:00:00
CONSTRUCCIONES;COPL GEAM;Año;1749041;19895822;2007-09-19 00:00:00;2007-09-19 00:00:00;2009-03-06 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;1715660;19895822;2008-06-25 00:00:00;2008-06-25 00:00:00;2010-01-03 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1648314;19895822;2008-06-25 00:00:00;2010-01-03 00:00:00;2011-02-25 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1021711;19895822;2017-04-07 00:00:00;2017-04-09 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1021711;19895822;2017-04-07 00:00:00;2017-11-25 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Mes;1723038;19893703;2008-03-01 00:00:00;2008-03-01 00:00:00;2008-08-02 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1713966;19895821;2008-07-18 00:00:00;2008-07-18 00:00:00;2012-08-17 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;2579672;19895821;2014-06-29 00:00:00;2018-01-31 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;2579672;19895821;2014-06-29 00:00:00;2014-06-29 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;2576899;19895821;2014-07-19 00:00:00;2014-07-19 00:00:00;2018-12-13 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;2576899;19895821;2014-07-19 00:00:00;2018-12-12 00:00:00;2018-12-13 00:00:00
CONSTRUCCIONES;INIC SCOR GEAM;Tres años;2416977;19895821;2018-03-17 00:00:00;2018-03-17 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1101326;19895820;2012-08-06 00:00:00;2018-09-20 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1101326;19895820;2012-08-06 00:00:00;2012-08-10 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2450497;19895818;2017-07-01 00:00:00;2017-08-23 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2450497;19895818;2017-07-01 00:00:00;2017-07-01 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Tres años;1755274;19895863;2007-07-27 00:00:00;2007-07-27 00:00:00;2008-04-13 00:00:00
VEGETACIÓN;INIC GEAM GERE;Semestre;1755170;19873634;2007-07-27 00:00:00;2007-07-27 00:00:00;2007-09-12 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2525637;19895815;2015-07-26 00:00:00;2017-07-28 00:00:00;2017-07-29 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2525637;19895815;2015-07-26 00:00:00;2015-07-26 00:00:00;2017-07-29 00:00:00
CONSTRUCCIONES;INIC GERE;Dos años;1101427;19895815;2012-08-06 00:00:00;2012-08-09 00:00:00;2013-06-23 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749858;19895814;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-28 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749857;19895814;2007-09-13 00:00:00;2007-09-13 00:00:00;2009-12-18 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1664325;19895814;2009-09-24 00:00:00;2009-09-24 00:00:00;2009-12-18 00:00:00
CONSTRUCCIONES;INIC GEAM;Dos años;2547491;19895814;2015-04-29 00:00:00;2015-04-29 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;2481162;19895814;2016-07-26 00:00:00;2016-07-26 00:00:00;2016-12-15 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;2450289;19895814;2017-07-02 00:00:00;2017-07-02 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;2450286;19895814;2017-07-02 00:00:00;2017-07-02 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749856;19895813;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-02-25 00:00:00
VEGETACIÓN;INIC GERE;Año;1755277;19895855;2007-07-27 00:00:00;2007-07-27 00:00:00;2008-07-12 00:00:00
VEGETACIÓN;CTER GEAM GERE;Tres años;1755138;19895415;2007-07-27 00:00:00;2007-07-27 00:00:00;2008-04-11 00:00:00
VEGETACIÓN;INIC GERE;Tres años;1761553;19894522;2007-06-07 00:00:00;2007-06-07 00:00:00;2007-09-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;2576896;19895811;2014-07-19 00:00:00;2014-07-19 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GERE;Semestre;1763382;19878385;2007-05-23 00:00:00;2007-05-23 00:00:00;2009-10-01 00:00:00
CONSTRUCCIONES;INIC GERE;Año;2450481;19895808;2017-07-01 00:00:00;2017-10-15 00:00:00;2017-10-19 00:00:00
CONSTRUCCIONES;INIC GERE;Año;2450481;19895808;2017-07-01 00:00:00;2017-07-01 00:00:00;2017-10-19 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;2481117;19895806;2016-07-26 00:00:00;2016-07-27 00:00:00;2016-12-15 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1766384;19895583;2007-04-14 00:00:00;2007-04-14 00:00:00;2007-05-25 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1766386;19895583;2007-04-14 00:00:00;2007-04-14 00:00:00;2007-06-10 00:00:00
OBRAS;CTER COND CO19 GERE;Semestre;2511785;19894994;2015-11-05 00:00:00;2015-11-05 00:00:00;2016-10-07 00:00:00
INVASIÓN/EXPLANACION;INIC REAN GERE;Tres años;2473317;19880480;2016-09-30 00:00:00;2017-10-15 00:00:00;2017-11-05 00:00:00
INVASIÓN/EXPLANACION;INIC REAN GERE;Tres años;2473317;19880480;2016-09-30 00:00:00;2016-09-30 00:00:00;2017-11-05 00:00:00
OBRAS;INIC COND GERE;Semestre;2441657;19879958;2017-08-23 00:00:00;2017-09-16 00:00:00;2017-12-20 00:00:00
OBRAS;INIC COND GERE;Semestre;2441657;19879958;2017-08-23 00:00:00;2017-08-23 00:00:00;2017-12-20 00:00:00
OBRAS;CTER GERE;Año;2973151;19895136;2014-01-15 00:00:00;2014-01-15 00:00:00;2015-11-28 00:00:00
OBRAS;CTER COND CO19 GERE;Semestre;2973364;19895069;2014-01-10 00:00:00;2014-01-11 00:00:00;2016-08-28 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749855;19895795;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-01-26 00:00:00
INVASIÓN/EXPLANACION ;CTER REAN CO19 GERE;Dos años;2523032;19880031;2015-08-14 00:00:00;2015-08-14 00:00:00;2016-12-10 00:00:00
OBRAS;INIC GEAM;Dos años;2531002;19878329;2015-06-17 00:00:00;2015-06-17 00:00:00;2015-08-08 00:00:00
OBRAS;INIC GEAM;Dos años;1025938;19894020;2017-03-03 00:00:00;2017-03-03 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Mes;1631345;19895863;2010-06-17 00:00:00;2010-06-17 00:00:00;2010-11-05 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1605421;19895863;2010-12-08 00:00:00;2010-12-08 00:00:00;2012-03-09 00:00:00
CONSTRUCCIONES;INIC GERE;Dos años;2577324;19894576;2014-07-17 00:00:00;2014-07-17 00:00:00;2015-11-29 00:00:00
OBRAS;CCLI COND ENPT GERE;Dos años;2483949;19880510;2016-07-14 00:00:00;2016-07-14 00:00:00;2018-08-12 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;1296903;19895863;2011-09-16 00:00:00;2011-09-16 00:00:00;2016-05-08 00:00:00
CONSTRUCCIONES;INIC GERE;Trimestre;2989041;19895862;2013-08-16 00:00:00;2013-09-06 00:00:00;2014-01-17 00:00:00
CONSTRUCCIONES;INIC GERE GRED;Seis años;2525675;19895862;2015-07-26 00:00:00;2015-07-26 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1632980;19895781;2010-06-04 00:00:00;2010-06-04 00:00:00;2011-09-10 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1628792;19895781;2010-06-04 00:00:00;2010-07-10 00:00:00;2011-05-25 00:00:00
CONSTRUCCIONES;INIC GERE;Dos años;1088284;19895779;2012-09-13 00:00:00;2012-09-13 00:00:00;2013-12-29 00:00:00
OBRAS;INIC GEAM;Dos años;2447500;19895721;2017-07-15 00:00:00;2017-07-15 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;PLAN GERE;Seis años;1669744;19895773;2009-07-26 00:00:00;2009-07-26 00:00:00;2015-09-03 00:00:00
OBRAS;CTER CO19 GERE TERC;Tres años;2567144;19894654;2014-09-12 00:00:00;2014-09-12 00:00:00;2017-07-13 00:00:00
OBRAS;INIC GEAM REAN;Tres años;2495157;19895288;2016-04-12 00:00:00;2016-04-12 00:00:00;1970-01-01 00:00:00
INVASIÓN/EXPLANACION ;INIC GERE;Año;1628789;19895772;2010-06-04 00:00:00;2010-07-10 00:00:00;2011-05-07 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;1621820;19895772;2010-09-05 00:00:00;2010-09-05 00:00:00;2011-04-28 00:00:00
INVASIÓN/EXPLANACION ;INIC GERE;Mes;2407457;19895772;2018-06-06 00:00:00;2018-06-15 00:00:00;2018-06-15 00:00:00
INVASIÓN/EXPLANACION ;INIC GERE;Mes;2407457;19895772;2018-06-06 00:00:00;2018-06-06 00:00:00;2018-06-15 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;1683657;19894125;2009-02-28 00:00:00;2009-02-28 00:00:00;2010-07-30 00:00:00
VEGETACIÓN;CTER GERE PRER;Año;2591441;19894052;2014-05-10 00:00:00;2014-05-10 00:00:00;2016-09-08 00:00:00
VEGETACIÓN;CTER GEAM TAMB AMPO;Seis años;2576729;19895097;2014-07-23 00:00:00;2014-07-23 00:00:00;1970-01-01 00:00:00
PERMISO INGRESO;INIC GEAM;Trimestre;2396435;19894851;2018-08-23 00:00:00;2018-08-23 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2416900;19894099;2018-03-17 00:00:00;2018-03-17 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1749519;19894097;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-03-05 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749518;19894096;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-02-23 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;1628476;19894096;2010-07-11 00:00:00;2010-07-11 00:00:00;2015-09-27 00:00:00
VEGETACIÓN;INIC REAN GERE;Año;2493381;19894060;2016-04-24 00:00:00;2016-04-24 00:00:00;2016-09-08 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749517;19894095;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-06-26 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749516;19894095;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-04-29 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749515;19894094;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-06-25 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;1722430;19894093;2008-03-11 00:00:00;2008-03-11 00:00:00;2009-01-03 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2418471;19894093;2018-02-22 00:00:00;2018-11-04 00:00:00;2019-01-18 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2418471;19894093;2018-02-22 00:00:00;2018-02-24 00:00:00;2019-01-18 00:00:00
VEGETACIÓN;INIC GERE;Mes;1768238;19880677;2007-03-16 00:00:00;2007-03-16 00:00:00;2007-06-13 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;1022769;19894088;2017-03-17 00:00:00;2017-08-11 00:00:00;2017-08-12 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;1022769;19894088;2017-03-17 00:00:00;2017-03-29 00:00:00;2017-08-12 00:00:00
CONSTRUCCIONES;INIC GEAM GPRE;Tres años;2492887;19894087;2016-04-30 00:00:00;2016-04-30 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;PLAN GERE;Año;1639384;19894082;2010-04-09 00:00:00;2010-04-09 00:00:00;2012-02-22 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1722425;19894078;2008-03-11 00:00:00;2008-03-11 00:00:00;2009-12-18 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749514;19894073;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-06-25 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;1700462;19894073;2008-11-19 00:00:00;2008-11-19 00:00:00;2012-05-23 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1760694;19894069;2007-06-15 00:00:00;2007-06-15 00:00:00;2009-06-24 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;1024328;19894069;2017-03-17 00:00:00;2017-08-10 00:00:00;2017-08-12 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;1024328;19894069;2017-03-17 00:00:00;2017-05-26 00:00:00;2017-08-12 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;1024328;19894069;2017-03-17 00:00:00;2017-03-17 00:00:00;2017-08-12 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749513;19894068;2007-09-13 00:00:00;2007-09-13 00:00:00;2009-04-26 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749512;19894068;2007-09-13 00:00:00;2007-09-13 00:00:00;2009-09-10 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;1722427;19894068;2008-03-11 00:00:00;2008-03-11 00:00:00;2008-11-02 00:00:00
CONSTRUCCIONES;INIC GERE;Año;1683888;19894068;2009-02-25 00:00:00;2009-02-25 00:00:00;2011-02-23 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;2551182;19894068;2015-03-28 00:00:00;2015-03-28 00:00:00;2016-10-01 00:00:00
CONSTRUCCIONES;INIC GERE;Semestre;1026731;19894066;2017-02-24 00:00:00;2017-02-24 00:00:00;2017-04-26 00:00:00
CONSTRUCCIONES;INIC GERE;Año;2481248;19894065;2016-07-25 00:00:00;2016-07-25 00:00:00;2017-04-22 00:00:00
CONSTRUCCIONES;INIC GERE;Año;2481248;19894065;2016-07-25 00:00:00;2016-08-11 00:00:00;2017-04-22 00:00:00
VEGETACIÓN;INIC COND GERE;Mes;2492793;19895386;2016-05-04 00:00:00;2016-05-04 00:00:00;2016-06-18 00:00:00
VEGETACIÓN;CTER COND GEAM REAN CO19 GERE;Tres años;2559899;19894790;2014-11-27 00:00:00;2014-11-27 00:00:00;2019-01-05 00:00:00
VEGETACIÓN;CTER COND GEAM REAN CO19 GERE;Tres años;2559899;19894790;2014-11-27 00:00:00;2017-09-21 00:00:00;2019-01-05 00:00:00
VEGETACIÓN;CTER COND REAN GERE;Mes;2973613;19894896;2014-01-02 00:00:00;2014-01-02 00:00:00;2015-11-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2493383;19894063;2016-04-24 00:00:00;2016-04-24 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2493383;19894063;2016-04-24 00:00:00;2017-10-14 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749511;19894062;2007-09-13 00:00:00;2007-09-13 00:00:00;2009-06-24 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;2493382;19894062;2016-04-24 00:00:00;2017-10-14 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Año;2493382;19894062;2016-04-24 00:00:00;2016-04-24 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1056524;19894062;2013-03-09 00:00:00;2017-10-20 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1056524;19894062;2013-03-09 00:00:00;2013-03-09 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC ENPT GERE;sin_prioridad;2426670;19894177;2017-11-22 00:00:00;2017-11-23 00:00:00;2017-12-04 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;1749510;19894060;2007-09-13 00:00:00;2007-09-13 00:00:00;2011-04-29 00:00:00
VEGETACIÓN;INIC GEAM;sin_prioridad;2430345;19894177;2017-11-22 00:00:00;2017-11-22 00:00:00;2017-11-23 00:00:00
INVASIÓN/EXPLANACION ;INIC COND GERE;Semestre;1024327;19894059;2017-03-17 00:00:00;2017-05-26 00:00:00;2017-05-27 00:00:00
INVASIÓN/EXPLANACION ;INIC COND GERE;Semestre;1024327;19894059;2017-03-17 00:00:00;2017-03-17 00:00:00;2017-05-27 00:00:00
INVASIÓN/EXPLANACION ;INIC COND GERE;Semestre;1024327;19894059;2017-03-17 00:00:00;2017-05-27 00:00:00;2017-05-27 00:00:00
VEGETACIÓN;INIC REAN GERE;Año;2560359;19894680;2014-11-19 00:00:00;2014-11-19 00:00:00;2015-06-11 00:00:00
VEGETACIÓN;CTER CO19 GERE;Tres años;2565026;19894794;2014-09-19 00:00:00;2014-09-19 00:00:00;2019-01-05 00:00:00
VEGETACIÓN;CTER CO19 GERE;Tres años;2565026;19894794;2014-09-19 00:00:00;2018-09-16 00:00:00;2019-01-05 00:00:00
VEGETACIÓN;INIC GERE;Mes;1721068;19878321;2008-04-03 00:00:00;2008-04-03 00:00:00;2008-07-10 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1722547;19894055;2008-03-09 00:00:00;2008-03-09 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;1715676;19894055;2008-06-25 00:00:00;2008-06-25 00:00:00;1970-01-01 00:00:00
CONSTRUCCIONES;INIC GERE;Seis años;1444902;19894055;2011-04-28 00:00:00;2011-04-28 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;CTER COND CO19 GERE;Dos años;2557713;19894993;2015-01-04 00:00:00;2015-01-04 00:00:00;2018-01-12 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2550664;19894048;2015-04-03 00:00:00;2015-04-03 00:00:00;2017-12-10 00:00:00
CONSTRUCCIONES;INIC GERE;Tres años;2550664;19894048;2015-04-03 00:00:00;2017-10-23 00:00:00;2017-12-10 00:00:00
CONSTRUCCIONES;INIC GEAM;Seis años;2550661;19894048;2015-04-03 00:00:00;2015-04-03 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC CO19 GERE;Año;2554143;19871561;2015-02-13 00:00:00;2015-02-13 00:00:00;2016-09-23 00:00:00
VEGETACIÓN;INIC GEAM;Año;2564998;19894790;2014-09-19 00:00:00;2014-09-19 00:00:00;2014-11-23 00:00:00
VEGETACIÓN;INIC ENPT GERE;Trimestre;1603120;19895026;2010-12-18 00:00:00;2010-12-18 00:00:00;2011-07-30 00:00:00
VEGETACIÓN;COPL GERE;Año;2973227;19895157;2014-01-12 00:00:00;2014-01-12 00:00:00;2015-03-26 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;1749509;19894046;2007-09-13 00:00:00;2007-09-13 00:00:00;2010-11-11 00:00:00
VEGETACIÓN;CTER TAMB CO19 GERE;Tres años;2567056;19894795;2014-09-13 00:00:00;2014-09-13 00:00:00;2019-01-05 00:00:00
CONSTRUCCIONES;INIC GEAM CO19;Seis años;1122589;19894041;2012-04-27 00:00:00;2012-04-27 00:00:00;2016-08-14 00:00:00
VEGETACIÓN;CTER TAMB CO19 GERE;Tres años;2567056;19894795;2014-09-13 00:00:00;2018-11-16 00:00:00;2019-01-05 00:00:00
VEGETACIÓN;CTER CO19 GERE;Tres años;2561433;19894876;2014-10-31 00:00:00;2014-10-31 00:00:00;2016-10-13 00:00:00
VEGETACIÓN;INIC GEAM CO19;Dos años;2484848;19895074;2016-07-08 00:00:00;2017-10-20 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM CO19;Dos años;2484848;19895074;2016-07-08 00:00:00;2016-07-08 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Año;1639108;19870157;2010-04-11 00:00:00;2010-04-11 00:00:00;2010-11-14 00:00:00
CONSTRUCCIONES;INIC GEAM;Tres años;2377009;19894164;2019-02-07 00:00:00;2019-02-07 00:00:00;1970-01-01 00:00:00
VEGETACIÓN;INIC GEAM;Mes;1653261;19895218;2009-12-14 00:00:00;2009-12-14 00:00:00;2009-12-18 00:00:00
